leg,game_idx,task_type,won,steps,invalid_actions,tokens_in,tokens_out,elapsed_s,gamefile
L3-experiment-student-inj-cold,97,pick_clean_then_place,0,49,10,0,0,262.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-SoapBar-None-Cabinet-424/trial_T20190908_214946_567644/game.tw-pddl
L3-experiment-student-inj-cold,98,look_at_obj,1,10,1,0,0,89.1,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-Mug-None-DeskLamp-308/trial_T20190908_161733_213242/game.tw-pddl
L3-experiment-student-inj-cold,99,pick_and_place,0,49,17,0,0,208.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-Mug-None-Desk-308/trial_T20190909_203041_433487/game.tw-pddl
L3-experiment-student-inj-cold,100,look_at_obj,0,49,5,0,0,239.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-AlarmClock-None-DeskLamp-308/trial_T20190908_222951_616606/game.tw-pddl
L3-experiment-student-inj-cold,101,look_at_obj,0,49,4,0,0,247.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-Book-None-DeskLamp-308/trial_T20190908_020029_636862/game.tw-pddl
L3-experiment-student-inj-cold,102,pick_two_obj,0,49,14,0,0,257.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-SoapBar-None-GarbageCan-424/trial_T20190909_064053_839817/game.tw-pddl
L3-experiment-student-inj-cold,103,pick_cool_then_place,0,49,10,0,0,240.4,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Bread-None-CounterTop-10/trial_T20190908_091835_825830/game.tw-pddl
L3-experiment-student-inj-cold,104,look_at_obj,0,49,26,0,0,254.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-AlarmClock-None-DeskLamp-308/trial_T20190908_222917_366542/game.tw-pddl
L3-experiment-student-inj-cold,105,look_at_obj,0,49,9,0,0,290.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-CD-None-DeskLamp-308/trial_T20190908_142046_281296/game.tw-pddl
L3-experiment-student-inj-cold,106,pick_heat_then_place,0,49,4,0,0,257.4,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Egg-None-GarbageCan-10/trial_T20190908_113432_673307/game.tw-pddl
L3-experiment-student-inj-cold,107,pick_clean_then_place,0,49,10,0,0,258.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-SoapBar-None-CounterTop-424/trial_T20190907_074045_109439/game.tw-pddl
L3-experiment-student-inj-cold,108,pick_two_obj,0,49,12,0,0,262.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-SoapBar-None-GarbageCan-424/trial_T20190909_064309_357168/game.tw-pddl
L3-experiment-student-inj-cold,109,pick_and_place,0,49,18,0,0,187.3,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-SoapBottle-None-Toilet-424/trial_T20190907_004351_281384/game.tw-pddl
L3-experiment-student-inj-cold,110,pick_and_place,0,49,30,0,0,181.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-Vase-None-Safe-219/trial_T20190908_205221_748352/game.tw-pddl
L3-experiment-student-inj-cold,111,pick_cool_then_place,0,49,12,0,0,227.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Lettuce-None-CounterTop-10/trial_T20190909_123133_763972/game.tw-pddl
L3-experiment-student-inj-cold,112,pick_two_obj,0,49,38,0,0,230.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-CD-None-Safe-308/trial_T20190907_051056_585414/game.tw-pddl
L3-experiment-student-inj-cold,113,pick_clean_then_place,0,49,7,0,0,318.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Egg-None-Microwave-10/trial_T20190909_120632_691361/game.tw-pddl
L3-experiment-student-inj-cold,114,pick_two_obj,0,49,23,0,0,273.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-ToiletPaper-None-Cabinet-424/trial_T20190906_202926_527010/game.tw-pddl
L3-experiment-student-inj-cold,115,pick_cool_then_place,0,49,10,0,0,234.4,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Bread-None-CounterTop-10/trial_T20190908_091747_866951/game.tw-pddl
L3-experiment-student-inj-cold,116,pick_cool_then_place,0,49,16,0,0,229.4,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Mug-None-Cabinet-10/trial_T20190909_121635_622676/game.tw-pddl
L3-experiment-student-inj-cold,117,pick_clean_then_place,0,49,20,0,0,251.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-SoapBar-None-CounterTop-424/trial_T20190907_074124_966890/game.tw-pddl
L3-experiment-student-inj-cold,118,pick_cool_then_place,0,49,15,0,0,231.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Tomato-None-Microwave-10/trial_T20190909_102644_926781/game.tw-pddl
L3-experiment-student-inj-cold,119,pick_heat_then_place,0,49,8,0,0,279.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Potato-None-GarbageCan-10/trial_T20190907_161745_664033/game.tw-pddl
L3-experiment-student-inj-cold,120,pick_two_obj,0,49,21,0,0,275.4,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-KeyChain-None-Safe-219/trial_T20190909_011803_423115/game.tw-pddl
L3-experiment-student-inj-cold,121,pick_clean_then_place,0,49,9,0,0,231.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Pan-None-CounterTop-10/trial_T20190908_032434_013084/game.tw-pddl
L3-experiment-student-inj-cold,122,pick_two_obj,0,49,40,0,0,343.4,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-CD-None-Safe-308/trial_T20190907_051013_060265/game.tw-pddl
L3-experiment-student-inj-cold,123,pick_and_place,0,49,19,0,0,215.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-PepperShaker-None-Drawer-10/trial_T20190918_154424_844749/game.tw-pddl
L3-experiment-student-inj-cold,124,pick_two_obj,0,49,25,0,0,291.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-PepperShaker-None-Drawer-10/trial_T20190912_221141_608117/game.tw-pddl
L3-experiment-student-inj-cold,125,pick_heat_then_place,0,49,21,0,0,261.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Mug-None-Cabinet-10/trial_T20190909_021247_306737/game.tw-pddl
L3-experiment-student-inj-cold,126,pick_two_obj,0,49,26,0,0,266.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-SoapBar-None-Cabinet-424/trial_T20190909_081720_491733/game.tw-pddl
L3-experiment-student-inj-cold,127,pick_clean_then_place,0,49,32,0,0,204.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Bowl-None-Cabinet-10/trial_T20190909_061158_110530/game.tw-pddl
L3-experiment-student-inj-cold,128,pick_and_place,0,49,20,0,0,318.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-SaltShaker-None-Drawer-10/trial_T20190909_021613_077537/game.tw-pddl
L3-experiment-student-inj-cold,129,pick_and_place,0,49,9,0,0,307.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-Pencil-None-Shelf-308/trial_T20190908_122154_042763/game.tw-pddl
L3-experiment-student-inj-cold,130,pick_heat_then_place,0,49,9,0,0,278.4,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Tomato-None-GarbageCan-10/trial_T20190908_225453_272533/game.tw-pddl
L3-experiment-student-inj-cold,131,pick_clean_then_place,0,49,30,0,0,218.3,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Knife-None-CounterTop-10/trial_T20190909_110445_675754/game.tw-pddl
L3-experiment-student-inj-cold,132,pick_and_place,0,49,25,0,0,307.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-Vase-None-Safe-219/trial_T20190908_205246_776817/game.tw-pddl
L3-experiment-student-inj-cold,133,pick_clean_then_place,0,49,5,0,0,275.4,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Cloth-None-CounterTop-424/trial_T20190908_100632_546757/game.tw-pddl
R2-experiment-student-inj-warm,0,look_at_obj,0,49,1,0,0,363.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-Bowl-None-DeskLamp-308/trial_T20190907_133919_856963/game.tw-pddl
R2-experiment-student-inj-warm,1,pick_two_obj,0,49,9,0,0,260.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-SoapBar-None-GarbageCan-424/trial_T20190909_064221_368939/game.tw-pddl
R2-experiment-student-inj-warm,2,pick_cool_then_place,0,49,5,0,0,329.4,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Tomato-None-Microwave-10/trial_T20190909_102710_795182/game.tw-pddl
R2-experiment-student-inj-warm,3,pick_clean_then_place,0,49,19,0,0,399.6,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Plate-None-CounterTop-10/trial_T20190908_213420_728917/game.tw-pddl
R2-experiment-student-inj-warm,4,pick_clean_then_place,0,49,9,0,0,301.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-SoapBar-None-CounterTop-424/trial_T20190907_074106_050405/game.tw-pddl
R2-experiment-student-inj-warm,5,pick_cool_then_place,0,49,6,0,0,439.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Lettuce-None-CounterTop-10/trial_T20190909_174840_771703/game.tw-pddl
R2-experiment-student-inj-warm,6,pick_clean_then_place,0,49,7,0,0,368.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Pan-None-CounterTop-10/trial_T20190908_032518_891433/game.tw-pddl
R2-experiment-student-inj-warm,7,pick_clean_then_place,0,49,21,0,0,257.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Plate-None-CounterTop-10/trial_T20190908_213356_017769/game.tw-pddl
R2-experiment-student-inj-warm,8,pick_heat_then_place,0,49,7,0,0,349.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-10/trial_T20190907_171933_349922/game.tw-pddl
R2-experiment-student-inj-warm,9,pick_and_place,0,49,7,0,0,299.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-SaltShaker-None-Drawer-10/trial_T20190909_021728_339782/game.tw-pddl
R2-experiment-student-inj-warm,10,pick_clean_then_place,0,49,24,0,0,284.4,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Bowl-None-Cabinet-10/trial_T20190909_061130_844814/game.tw-pddl
R2-experiment-student-inj-warm,11,pick_and_place,0,49,28,0,0,234.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-Vase-None-Safe-219/trial_T20190908_205204_244321/game.tw-pddl
R2-experiment-student-inj-warm,12,pick_cool_then_place,0,49,10,0,0,354.6,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Potato-None-Microwave-10/trial_T20190907_033157_424297/game.tw-pddl
R2-experiment-student-inj-warm,13,pick_cool_then_place,0,49,5,0,0,268.3,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-10/trial_T20190907_183715_299073/game.tw-pddl
R2-experiment-student-inj-warm,14,pick_heat_then_place,0,49,6,0,0,269.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Egg-None-GarbageCan-10/trial_T20190908_113610_425142/game.tw-pddl
R2-experiment-student-inj-warm,15,pick_cool_then_place,1,5,0,0,0,27.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-10/trial_T20190907_183853_958104/game.tw-pddl
R2-experiment-student-inj-warm,16,pick_heat_then_place,0,49,11,0,0,365.6,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Cup-None-Cabinet-10/trial_T20190907_083346_800823/game.tw-pddl
R2-experiment-student-inj-warm,17,pick_clean_then_place,0,49,19,0,0,284.3,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-10/trial_T20190907_221355_558505/game.tw-pddl
R2-experiment-student-inj-warm,18,pick_clean_then_place,0,49,10,0,0,277.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-SoapBar-None-Cabinet-424/trial_T20190908_214926_337906/game.tw-pddl
R2-experiment-student-inj-warm,19,pick_heat_then_place,0,49,12,0,0,257.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Cup-None-Cabinet-10/trial_T20190907_083507_594820/game.tw-pddl
R2-experiment-student-inj-warm,20,pick_clean_then_place,0,49,3,0,0,246.1,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Knife-None-CounterTop-10/trial_T20190909_110347_624008/game.tw-pddl
R2-experiment-student-inj-warm,21,pick_clean_then_place,0,49,5,0,0,254.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Cloth-None-CounterTop-424/trial_T20190908_114340_674467/game.tw-pddl
R2-experiment-student-inj-warm,22,look_at_obj,0,49,3,0,0,289.4,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-Bowl-None-DeskLamp-308/trial_T20190907_133953_562557/game.tw-pddl
R2-experiment-student-inj-warm,23,pick_clean_then_place,0,49,8,0,0,286.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Egg-None-Microwave-10/trial_T20190909_120712_273910/game.tw-pddl
R2-experiment-student-inj-warm,24,pick_and_place,0,49,19,0,0,317.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-PepperShaker-None-Drawer-10/trial_T20190906_184021_215264/game.tw-pddl
R2-experiment-student-inj-warm,25,pick_and_place,0,49,8,0,0,270.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-Pencil-None-Shelf-308/trial_T20190908_122024_052056/game.tw-pddl
R2-experiment-student-inj-warm,26,pick_and_place,0,49,18,0,0,294.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-SoapBottle-None-Toilet-424/trial_T20190907_004404_604165/game.tw-pddl
R2-experiment-student-inj-warm,27,pick_and_place,0,49,18,0,0,242.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-SaltShaker-None-Cabinet-10/trial_T20190906_191501_563086/game.tw-pddl
R2-experiment-student-inj-warm,28,pick_and_place,0,49,15,0,0,246.6,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-SaltShaker-None-Cabinet-10/trial_T20190906_191429_743650/game.tw-pddl
R2-experiment-student-inj-warm,29,pick_cool_then_place,0,49,17,0,0,403.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Lettuce-None-CounterTop-10/trial_T20190909_174807_646433/game.tw-pddl
R2-experiment-student-inj-warm,30,pick_and_place,0,49,25,0,0,300.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-Watch-None-Safe-219/trial_T20190907_074556_124850/game.tw-pddl
R2-experiment-student-inj-warm,31,pick_heat_then_place,0,49,27,0,0,269.4,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Apple-None-GarbageCan-10/trial_T20190908_145050_918567/game.tw-pddl
R2-experiment-student-inj-warm,32,pick_heat_then_place,0,49,20,0,0,234.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Apple-None-GarbageCan-10/trial_T20190908_145356_918528/game.tw-pddl
R2-experiment-student-inj-warm,33,look_at_obj,0,49,0,0,0,225.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-CD-None-DeskLamp-308/trial_T20190908_141942_810052/game.tw-pddl
R2-experiment-student-inj-warm,34,pick_cool_then_place,1,5,0,0,0,46.1,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Pan-None-CounterTop-10/trial_T20190908_114622_738670/game.tw-pddl
R2-experiment-student-inj-warm,35,pick_two_obj,0,49,15,0,0,253.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-Pillow-None-Sofa-219/trial_T20190907_163327_486300/game.tw-pddl
R2-experiment-student-inj-warm,36,pick_heat_then_place,0,49,12,0,0,311.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Cup-None-Cabinet-10/trial_T20190907_083429_887065/game.tw-pddl
R2-experiment-student-inj-warm,37,pick_clean_then_place,0,49,5,0,0,359.3,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Knife-None-CounterTop-10/trial_T20190909_110531_148235/game.tw-pddl
R2-experiment-student-inj-warm,38,look_at_obj,1,13,2,0,0,67.6,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-AlarmClock-None-DeskLamp-308/trial_T20190908_222933_607649/game.tw-pddl
R2-experiment-student-inj-warm,39,pick_cool_then_place,0,49,8,0,0,282.6,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-10/trial_T20190907_183807_477267/game.tw-pddl
R2-experiment-student-inj-warm,40,pick_cool_then_place,0,49,21,0,0,376.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Bread-None-CounterTop-10/trial_T20190908_091811_414150/game.tw-pddl
R2-experiment-student-inj-warm,41,look_at_obj,1,28,1,0,0,131.4,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-Pencil-None-DeskLamp-308/trial_T20190908_220656_510400/game.tw-pddl
R2-experiment-student-inj-warm,42,pick_two_obj,0,49,41,0,0,185.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-KeyChain-None-Safe-219/trial_T20190909_012027_782483/game.tw-pddl
R2-experiment-student-inj-warm,43,pick_two_obj,0,49,23,0,0,290.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-PepperShaker-None-Drawer-10/trial_T20190908_010306_215435/game.tw-pddl
R2-experiment-student-inj-warm,44,pick_cool_then_place,0,49,8,0,0,345.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Pan-None-CounterTop-10/trial_T20190908_114545_244903/game.tw-pddl
R2-experiment-student-inj-warm,45,pick_and_place,0,49,7,0,0,248.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-Pencil-None-Shelf-308/trial_T20190908_121952_610012/game.tw-pddl
R2-experiment-student-inj-warm,46,pick_and_place,0,49,4,0,0,266.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-SoapBottle-None-Toilet-424/trial_T20190907_004321_405868/game.tw-pddl
R2-experiment-student-inj-warm,47,pick_two_obj,0,49,25,0,0,238.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-PepperShaker-None-Drawer-10/trial_T20190912_221016_460197/game.tw-pddl
R2-experiment-student-inj-warm,48,pick_clean_then_place,0,49,4,0,0,431.3,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Plate-None-CounterTop-10/trial_T20190908_213533_897289/game.tw-pddl
R2-experiment-student-inj-warm,49,pick_heat_then_place,0,49,15,0,0,302.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Egg-None-GarbageCan-10/trial_T20190908_113523_123938/game.tw-pddl
R2-experiment-student-inj-warm,50,pick_cool_then_place,0,49,7,0,0,324.1,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Potato-None-Microwave-10/trial_T20190907_033228_194678/game.tw-pddl
R2-experiment-student-inj-warm,51,pick_and_place,0,49,14,0,0,343.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-Mug-None-Desk-308/trial_T20190909_210238_431966/game.tw-pddl
