id,trace_id,sequence,purpose,provider,provider_attempt,state,timeout_ms,quality_signals_json,usage_source,input_tokens,output_tokens,cost_micro_usd,error_code,created_at,completed_at,channel_id,client_id
90,chatcmpl-c3d22e5872c64cbf8f756c8140ce1543,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2078,10,,,2026-07-30 13:15:44.591063,2026-07-30 13:15:50.639063,dev,lobsterai
91,chatcmpl-df33623684b449a2beacd6fad358b2dd,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2121,2,,,2026-07-30 13:15:50.657068,2026-07-30 13:15:52.149219,dev,lobsterai
92,chatcmpl-df33623684b449a2beacd6fad358b2dd,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2093,10,,,2026-07-30 13:15:50.657068,2026-07-30 13:15:52.149219,dev,lobsterai
93,chatcmpl-ead19d7297024ef0971ad5b91b48eab3,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2136,33,,,2026-07-30 13:15:52.178330,2026-07-30 13:15:54.760082,dev,lobsterai
94,chatcmpl-ead19d7297024ef0971ad5b91b48eab3,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2108,10,,,2026-07-30 13:15:52.178330,2026-07-30 13:15:54.760082,dev,lobsterai
95,chatcmpl-b32fe3a2b8fb40cea2fe75b3f123272e,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2151,2,,,2026-07-30 13:15:54.778061,2026-07-30 13:15:57.049199,dev,lobsterai
96,chatcmpl-b32fe3a2b8fb40cea2fe75b3f123272e,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2123,44,,,2026-07-30 13:15:54.778061,2026-07-30 13:15:57.049199,dev,lobsterai
97,chatcmpl-99106eb09c9d4362a724691b190e9ae8,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2198,5,,,2026-07-30 13:15:57.067165,2026-07-30 13:15:58.250672,dev,lobsterai
98,chatcmpl-e7d592bc219b428cb0aece51c3be0a9c,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2209,2,,,2026-07-30 13:15:58.284393,2026-07-30 13:16:00.242631,dev,lobsterai
99,chatcmpl-e7d592bc219b428cb0aece51c3be0a9c,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2179,38,,,2026-07-30 13:15:58.284393,2026-07-30 13:16:00.242631,dev,lobsterai
100,chatcmpl-94898d0867384da58d94061461ce0e7b,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2251,24,,,2026-07-30 13:16:00.261193,2026-07-30 13:16:02.344086,dev,lobsterai
101,chatcmpl-2d4f91d2326f4c45a59e2a8aa21d9058,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2280,9,,,2026-07-30 13:16:02.374831,2026-07-30 13:16:04.059160,dev,lobsterai
102,chatcmpl-6cad5281b6f84e15aa90d16cc05f590a,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2295,2,,,2026-07-30 13:16:04.091961,2026-07-30 13:16:06.998718,dev,lobsterai
103,chatcmpl-6cad5281b6f84e15aa90d16cc05f590a,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2263,64,,,2026-07-30 13:16:04.091961,2026-07-30 13:16:06.998718,dev,lobsterai
104,chatcmpl-2fbc85fad8454f3f820cba9136e64ce5,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2364,24,,,2026-07-30 13:16:07.016768,2026-07-30 13:16:09.553642,dev,lobsterai
105,chatcmpl-df9b1d6939d74bde8c1939cd9485b61c,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2393,9,,,2026-07-30 13:16:09.588994,2026-07-30 13:16:11.793147,dev,lobsterai
106,chatcmpl-e15d6be9017d4f0eb9eb24e1d447216e,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2408,2,,,2026-07-30 13:16:11.812357,2026-07-30 13:16:15.131188,dev,lobsterai
107,chatcmpl-e15d6be9017d4f0eb9eb24e1d447216e,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2373,42,,,2026-07-30 13:16:11.812357,2026-07-30 13:16:15.131188,dev,lobsterai
108,chatcmpl-7d94ea5eb0c241dda0d8a078cd45c213,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2456,70,,,2026-07-30 13:16:15.149170,2026-07-30 13:16:19.585342,dev,lobsterai
109,chatcmpl-9457b231c1894066bca181baf79908a9,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2531,22,,,2026-07-30 13:16:19.616725,2026-07-30 13:16:22.954959,dev,lobsterai
110,chatcmpl-0244864c418546b1ac5461c7bfd50310,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2558,9,,,2026-07-30 13:16:22.975023,2026-07-30 13:16:25.889851,dev,lobsterai
111,chatcmpl-c08f2c6a7f644420a391783a7af446ae,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2573,2,,,2026-07-30 13:16:25.907710,2026-07-30 13:16:29.716687,dev,lobsterai
112,chatcmpl-c08f2c6a7f644420a391783a7af446ae,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2531,22,,,2026-07-30 13:16:25.907710,2026-07-30 13:16:29.716687,dev,lobsterai
113,chatcmpl-1be2adcd40eb4036b2e5e5a612f88a36,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2600,16,,,2026-07-30 13:16:29.747069,2026-07-30 13:16:33.167078,dev,lobsterai
114,chatcmpl-b0b735f5a5f94fb2a19df28a5cd6f625,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2621,16,,,2026-07-30 13:16:33.199482,2026-07-30 13:16:36.657696,dev,lobsterai
115,chatcmpl-7d3f60801afe4057b9f43a2131b95b9b,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2642,16,,,2026-07-30 13:16:36.677809,2026-07-30 13:16:40.250067,dev,lobsterai
116,chatcmpl-1c31106df55e4f6f94ab15c65fd607ec,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2663,16,,,2026-07-30 13:16:40.269591,2026-07-30 13:16:43.947580,dev,lobsterai
117,chatcmpl-40e3715955394b49967da2a6eede93ee,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2684,16,,,2026-07-30 13:16:43.982148,2026-07-30 13:16:47.715880,dev,lobsterai
118,chatcmpl-da2a1c61373849e1bed33fccc92c450e,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2705,16,,,2026-07-30 13:16:47.741021,2026-07-30 13:16:51.625021,dev,lobsterai
119,chatcmpl-7a6e59254d4f43d8950afcbb2024092e,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2726,16,,,2026-07-30 13:16:51.643554,2026-07-30 13:16:55.648290,dev,lobsterai
120,chatcmpl-7ca53953a57e402482537e7a717948c5,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2747,16,,,2026-07-30 13:16:55.671786,2026-07-30 13:16:59.684233,dev,lobsterai
121,chatcmpl-dbcee54c76064e5292f4508462e60069,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2768,16,,,2026-07-30 13:16:59.726283,2026-07-30 13:17:03.916255,dev,lobsterai
122,chatcmpl-c26d5303b7184667bdc65a74983b39af,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2789,16,,,2026-07-30 13:17:03.934126,2026-07-30 13:17:08.242462,dev,lobsterai
123,chatcmpl-c0a6fa7ea14c4ac29b3258248820e3dd,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2810,16,,,2026-07-30 13:17:08.260106,2026-07-30 13:17:12.530291,dev,lobsterai
124,chatcmpl-76a53eca152f4ccb956622ad96790525,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2831,56,,,2026-07-30 13:17:12.554452,2026-07-30 13:17:18.370553,dev,lobsterai
125,chatcmpl-30ffde3b03d540ec92a26620fff40c83,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2892,9,,,2026-07-30 13:17:18.389055,2026-07-30 13:17:22.937846,dev,lobsterai
126,chatcmpl-c8e6035298ce4e4c8d941852c2f5ac89,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2907,2,,,2026-07-30 13:17:22.955899,2026-07-30 13:17:28.270624,dev,lobsterai
127,chatcmpl-c8e6035298ce4e4c8d941852c2f5ac89,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2840,26,,,2026-07-30 13:17:22.955899,2026-07-30 13:17:28.270624,dev,lobsterai
128,chatcmpl-dc6584df62a74939be32379845ddabf1,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2938,16,,,2026-07-30 13:17:28.288447,2026-07-30 13:17:33.255524,dev,lobsterai
129,chatcmpl-8e3ad49e1ec64cfdae8611252b38979e,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2959,2,,,2026-07-30 13:17:33.276823,2026-07-30 13:17:38.730546,dev,lobsterai
130,chatcmpl-8e3ad49e1ec64cfdae8611252b38979e,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2888,2,,,2026-07-30 13:17:33.276823,2026-07-30 13:17:38.730546,dev,lobsterai
131,chatcmpl-ab565aa9c30c4abfa24456187f531624,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2973,2,,,2026-07-30 13:17:38.756278,2026-07-30 13:17:44.427713,dev,lobsterai
132,chatcmpl-ab565aa9c30c4abfa24456187f531624,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2901,10,,,2026-07-30 13:17:38.756278,2026-07-30 13:17:44.427713,dev,lobsterai
133,chatcmpl-8bb5f2d5d4944483b8354dbb982fcebb,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1610,22,,,2026-07-30 13:18:37.234193,2026-07-30 13:18:41.066663,dev,lobsterai
134,chatcmpl-9f5e1f9a88c64e81809be2f712846a2a,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1637,5,,,2026-07-30 13:18:41.091980,2026-07-30 13:18:44.393567,dev,lobsterai
135,chatcmpl-d86d1562bca94694b837f5129de9e744,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1659,4,,,2026-07-30 13:18:44.415335,2026-07-30 13:18:47.685345,dev,lobsterai
136,chatcmpl-4bae54e938974811bde897760bfd6ff3,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1691,5,,,2026-07-30 13:18:47.709170,2026-07-30 13:18:51.194501,dev,lobsterai
137,chatcmpl-f4d2619dfe4548e1a6a3479518fa7698,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1719,23,,,2026-07-30 13:18:51.219462,2026-07-30 13:18:55.429670,dev,lobsterai
138,chatcmpl-15d705b765714026b6ed3f63c46488af,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1747,5,,,2026-07-30 13:18:55.455108,2026-07-30 13:18:59.209345,dev,lobsterai
139,chatcmpl-519920ea1d2a4ec882501b6f2c8b6c89,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1758,23,,,2026-07-30 13:18:59.240116,2026-07-30 13:19:03.558194,dev,lobsterai
140,chatcmpl-852674a5c8bf4f1e905860a31d21fb5a,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1786,5,,,2026-07-30 13:19:03.600402,2026-07-30 13:19:07.493940,dev,lobsterai
141,chatcmpl-d4f297b507b54023a5ae08aa6989b486,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1797,23,,,2026-07-30 13:19:07.516674,2026-07-30 13:19:12.102908,dev,lobsterai
142,chatcmpl-2cbef6a8d9364dc687f27f8749ffddac,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1825,5,,,2026-07-30 13:19:12.128482,2026-07-30 13:19:16.149576,dev,lobsterai
143,chatcmpl-49e876f7ac884961a7f369cc8bcd41e0,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1836,23,,,2026-07-30 13:19:16.185451,2026-07-30 13:19:20.922864,dev,lobsterai
144,chatcmpl-83f70f8f251244ee9085efd39f5fad5e,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1864,5,,,2026-07-30 13:19:20.951262,2026-07-30 13:19:25.363787,dev,lobsterai
145,chatcmpl-6ba77340977544568f5dc83681a8d550,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1875,23,,,2026-07-30 13:19:25.402172,2026-07-30 13:19:30.454774,dev,lobsterai
146,chatcmpl-612724f31f2746ed84dd9c161dd684bd,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1903,5,,,2026-07-30 13:19:30.485034,2026-07-30 13:19:35.093721,dev,lobsterai
147,chatcmpl-36907d18200b4ecba3170a85e5139ab5,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1914,23,,,2026-07-30 13:19:35.130103,2026-07-30 13:19:40.312968,dev,lobsterai
148,chatcmpl-38acac44eaf6462e95876968f1b26680,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1942,5,,,2026-07-30 13:19:40.339495,2026-07-30 13:19:45.256316,dev,lobsterai
149,chatcmpl-09113986ba5f4159ba819bd141f75073,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1953,23,,,2026-07-30 13:19:45.286910,2026-07-30 13:19:50.587877,dev,lobsterai
150,chatcmpl-22105327ff044c56b8b19cb80a32dfbe,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1981,5,,,2026-07-30 13:19:50.626054,2026-07-30 13:19:55.542802,dev,lobsterai
151,chatcmpl-1f405596976f44bead82d43340c06ba9,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,1992,2,,,2026-07-30 13:19:55.573376,2026-07-30 13:20:01.112376,dev,lobsterai
152,chatcmpl-1f405596976f44bead82d43340c06ba9,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,1898,5,,,2026-07-30 13:19:55.573376,2026-07-30 13:20:01.112376,dev,lobsterai
153,chatcmpl-2d6bda6240a643288e1ac619b773d441,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2003,2,,,2026-07-30 13:20:01.141960,2026-07-30 13:20:06.891931,dev,lobsterai
154,chatcmpl-2d6bda6240a643288e1ac619b773d441,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,1908,5,,,2026-07-30 13:20:01.141960,2026-07-30 13:20:06.891931,dev,lobsterai
155,chatcmpl-442732b5229b474ab890bbdabc5361ea,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2014,2,,,2026-07-30 13:20:06.917895,2026-07-30 13:20:12.386390,dev,lobsterai
156,chatcmpl-442732b5229b474ab890bbdabc5361ea,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,1918,5,,,2026-07-30 13:20:06.917895,2026-07-30 13:20:12.386390,dev,lobsterai
157,chatcmpl-8efb1a7edc3f4a1b871b2b3ee053fca2,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2025,2,,,2026-07-30 13:20:12.408306,2026-07-30 13:20:18.194503,dev,lobsterai
