request_id,ts,model,stream,retrieved_count,retrieved_ids,retrieved_kinds,hit,finish_reason,prompt_tokens,completion_tokens,latency_ms,error
req-1g,2026-08-03T03:40:49.358Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-e587e264f49bcba8"",""ev-628638bb7594f069"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-d2442128cc7afe72"",""ev-1742df56a1c408b6""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,5287,
req-1h,2026-08-03T03:40:54.663Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8"",""ev-628638bb7594f069"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,10691,
req-1i,2026-08-03T03:41:05.375Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8"",""ev-628638bb7594f069"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,6125,
req-1j,2026-08-03T03:41:11.531Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8"",""ev-628638bb7594f069"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,5728,
req-1k,2026-08-03T03:41:17.296Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8"",""ev-628638bb7594f069"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,9476,
req-1l,2026-08-03T03:41:26.840Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8"",""ev-628638bb7594f069"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,11672,
req-1m,2026-08-03T03:41:38.523Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8"",""ev-628638bb7594f069"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2617,
req-1n,2026-08-03T03:41:41.189Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,11870,
req-1o,2026-08-03T03:41:53.080Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,1764,
req-1p,2026-08-03T03:41:54.864Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,1507,
req-1q,2026-08-03T03:41:56.411Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2616,
req-1r,2026-08-03T03:41:59.050Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3745,
req-1s,2026-08-03T03:42:02.818Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3041,
req-1t,2026-08-03T03:42:05.892Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,12878,
req-1u,2026-08-03T03:42:18.815Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,7286,
req-1v,2026-08-03T03:42:26.103Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2922,
req-1w,2026-08-03T03:42:29.075Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2710,
req-1x,2026-08-03T03:42:31.816Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2881,
req-1y,2026-08-03T03:42:34.719Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2674,
req-1z,2026-08-03T03:42:37.422Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2887,
req-20,2026-08-03T03:42:40.331Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3039,
req-21,2026-08-03T03:42:43.411Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3178,
req-22,2026-08-03T03:42:46.653Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3264,
req-23,2026-08-03T03:42:49.918Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3300,
req-24,2026-08-03T03:42:53.222Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3435,
req-25,2026-08-03T03:42:56.676Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3533,
req-26,2026-08-03T03:43:00.238Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3614,
req-27,2026-08-03T03:43:03.874Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3636,
req-28,2026-08-03T03:43:07.537Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3776,
req-29,2026-08-03T03:43:11.347Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3943,
req-2a,2026-08-03T03:43:15.307Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3933,
req-2b,2026-08-03T03:43:19.268Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4077,
req-2c,2026-08-03T03:43:23.369Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4260,
req-2d,2026-08-03T03:43:27.662Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,8477,
req-2e,2026-08-03T03:43:36.172Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4724,
req-2f,2026-08-03T03:43:40.914Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4362,
req-2g,2026-08-03T03:43:45.304Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,5969,
req-2h,2026-08-03T03:43:51.302Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4967,
req-2i,2026-08-03T03:43:56.274Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4731,
req-2j,2026-08-03T03:44:01.036Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,5579,
req-2k,2026-08-03T03:44:06.678Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,5012,
req-2l,2026-08-03T03:44:11.697Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,5180,
req-2m,2026-08-03T03:44:16.905Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,5332,
req-2n,2026-08-03T03:44:22.268Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,5540,
req-2o,2026-08-03T03:44:27.828Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,5496,
req-2p,2026-08-03T03:44:33.343Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,7298,
req-2q,2026-08-03T03:44:40.690Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,7829,
req-2r,2026-08-03T03:44:48.556Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-157a481c66267629"",""ev-892e75bea953d1df"",""ev-0fd78b3f267c0ac4"",""ev-45a38cbe4194237c"",""ev-e587e264f49bcba8"",""ev-d2442128cc7afe72"",""ev-725d6d7248370563""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,9161,
req-2s,2026-08-03T03:44:58.302Z,deepseek-v4-flash,1,8,"[""exp-18a72880fb9d6f39"",""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-d75d73c78ed329cb"",""ev-157a481c66267629"",""exp-877b23815e22025a"",""exp-ff7d844c0bdca28e"",""ev-d2442128cc7afe72""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,13785,
req-2t,2026-08-03T03:45:12.129Z,deepseek-v4-flash,1,8,"[""exp-18a72880fb9d6f39"",""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-d75d73c78ed329cb"",""ev-157a481c66267629"",""exp-877b23815e22025a"",""exp-ff7d844c0bdca28e"",""ev-d2442128cc7afe72""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,2089,
